Trip_ID,Dispatch_Date,Plant_ID,Plant_Name,Destination,Route,Product_ID,Product_Name,Quantity_Tons,Vehicle_ID,Vehicle_Type,Vehicle_Capacity_Tons,Transporter_ID,Transporter_Name,Loading_Start_Time,Loading_End_Time,Weighbridge_Time,Gate_Out_Time,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delay_Days,Delay_Reason,Freight_Cost,Distance_KM,On_Time_Flag
TRIP002565,2025-01-31,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD05,Auto Components,13.37,VH042,Container 32ft SXL,22,TR12,Trident Transport Services,2025-01-31 07:37,2025-01-31 10:02,2025-01-31 10:46,2025-01-31 11:08,2025-02-01,2025-01-31,On Time,0,Not Applicable,16657.73,522,1
TRIP005029,2025-01-31,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD01,Steel Coils,12.66,VH036,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-01-31 07:20,2025-01-31 09:48,2025-01-31 10:11,2025-01-31 10:25,2025-02-03,2025-02-06,Delayed,3,Traffic Congestion,85730.97,2919,0
TRIP009864,2025-02-01,PL05,Hyderabad Assembly Unit,Ahmedabad,Hyderabad - Ahmedabad,PD02,Steel Pipes,15.18,VH007,Open Truck 10 Tyre,16,TR03,Vishal Transport Co.,2025-02-01 10:12,2025-02-01 12:53,2025-02-01 13:42,2025-02-01 13:54,2025-02-02,2025-02-03,Delayed,1,Route Diversion,40917.84,1039,0
TRIP008338,2025-02-01,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD06,Electrical Cables,17.3,VH031,Container 20ft,18,TR17,United Freight Corporation,2025-02-01 07:12,2025-02-01 09:11,2025-02-01 09:39,2025-02-01 10:08,2025-02-02,2025-02-02,On Time,0,Not Applicable,33652.68,807,1
TRIP006683,2025-02-01,PL02,Chennai Production Plant,Patna,Chennai - Patna,PD08,Textile Rolls,6.0,VH030,Open Truck 6 Tyre,9,TR10,Metro Freight Carriers,2025-02-01 09:59,2025-02-01 11:46,2025-02-01 12:42,2025-02-01 13:01,2025-02-04,2025-02-04,On Time,0,Not Applicable,31444.55,2384,1
TRIP000462,2025-02-01,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD07,Packaged Tiles,29.21,VH056,Trailer 40ft,35,TR05,Speedway Logistics Pvt Ltd,2025-02-01 08:13,2025-02-01 09:24,2025-02-01 10:23,2025-02-01 11:06,2025-02-04,2025-02-04,On Time,0,Not Applicable,167568.62,2181,1
TRIP010610,2025-02-02,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD06,Electrical Cables,32.51,VH003,Trailer 40ft,35,TR17,United Freight Corporation,2025-02-02 08:07,2025-02-02 09:31,2025-02-02 09:52,2025-02-02 10:36,2025-02-04,2025-02-04,On Time,0,Not Applicable,94513.18,1221,1
TRIP010516,2025-02-02,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD01,Steel Coils,27.24,VH020,Container 32ft MXL,28,TR01,Bharat Road Carriers,2025-02-02 06:55,2025-02-02 08:53,2025-02-02 09:40,2025-02-02 10:22,2025-02-04,2025-02-03,On Time,0,Not Applicable,72297.53,1305,1
TRIP007497,2025-02-02,PL06,Indore Manufacturing Unit,Nagpur,Indore - Nagpur,PD08,Textile Rolls,16.54,VH024,Container 20ft,18,TR14,Coastal Cargo Carriers,2025-02-02 09:34,2025-02-02 11:26,2025-02-02 12:23,2025-02-02 12:56,2025-02-02,2025-02-02,On Time,0,Not Applicable,11591.13,283,1
TRIP001370,2025-02-03,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD06,Electrical Cables,9.0,VH037,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-02-03 08:13,2025-02-03 10:47,2025-02-03 11:14,2025-02-03 11:32,2025-02-04,2025-02-04,On Time,0,Not Applicable,16410.52,724,1
TRIP010748,2025-02-04,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD04,PVC Granules,13.68,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-02-04 08:19,2025-02-04 10:56,2025-02-04 11:52,2025-02-04 12:35,2025-02-05,2025-02-05,On Time,0,Not Applicable,28705.93,760,1
TRIP011258,2025-02-04,PL06,Indore Manufacturing Unit,Nagpur,Indore - Nagpur,PD01,Steel Coils,31.96,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-02-04 07:07,2025-02-04 09:30,2025-02-04 10:00,2025-02-04 10:11,2025-02-05,2025-02-04,On Time,0,Not Applicable,21735.28,291,1
TRIP008135,2025-02-04,PL03,Ludhiana Fabrication Unit,Ahmedabad,Ludhiana - Ahmedabad,PD01,Steel Coils,19.51,VH033,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-02-04 06:04,2025-02-04 06:51,2025-02-04 07:37,2025-02-04 07:58,2025-02-05,2025-02-05,On Time,0,Not Applicable,47037.21,1105,1
TRIP008127,2025-02-05,PL01,Pune Manufacturing Unit,Jaipur,Pune - Jaipur,PD01,Steel Coils,8.16,VH028,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-02-05 06:31,2025-02-05 08:34,2025-02-05 09:05,2025-02-05 09:19,2025-02-06,2025-02-06,On Time,0,Not Applicable,23075.43,1132,1
TRIP003432,2025-02-05,PL04,Vadodara Processing Plant,Ahmedabad,Vadodara - Ahmedabad,PD03,Cement Bags,25.59,VH022,Container 32ft MXL,28,TR02,Shree Balaji Logistics,2025-02-05 06:02,2025-02-05 07:50,2025-02-05 08:40,2025-02-05 09:22,2025-02-05,2025-02-05,On Time,0,Not Applicable,7319.04,114,1
TRIP005083,2025-02-05,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD07,Packaged Tiles,13.75,VH029,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-02-05 07:24,2025-02-05 08:20,2025-02-05 08:43,2025-02-05 09:19,2025-02-06,2025-02-06,On Time,0,Not Applicable,39964.04,1285,1
TRIP000361,2025-02-06,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD05,Auto Components,22.0,VH009,Container 32ft SXL,22,TR10,Metro Freight Carriers,2025-02-06 07:10,2025-02-06 08:36,2025-02-06 09:25,2025-02-06 09:43,2025-02-07,2025-02-07,On Time,0,Not Applicable,31673.58,619,1
TRIP006907,2025-02-06,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD05,Auto Components,8.04,VH060,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-02-06 06:39,2025-02-06 08:26,2025-02-06 08:53,2025-02-06 09:18,2025-02-07,2025-02-07,On Time,0,Not Applicable,27342.36,1270,1
TRIP001374,2025-02-07,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD03,Cement Bags,16.0,VH021,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-02-07 10:36,2025-02-07 12:56,2025-02-07 13:55,2025-02-07 14:12,2025-02-08,2025-02-08,On Time,0,Not Applicable,27759.32,796,1
TRIP009599,2025-02-07,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD01,Steel Coils,15.05,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-02-07 06:21,2025-02-07 09:00,2025-02-07 09:24,2025-02-07 09:52,2025-02-08,2025-02-07,On Time,0,Not Applicable,20080.98,482,1
TRIP007827,2025-02-08,PL01,Pune Manufacturing Unit,Bengaluru,Pune - Bengaluru,PD04,PVC Granules,24.57,VH011,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-02-08 07:50,2025-02-08 09:10,2025-02-08 10:02,2025-02-08 10:42,2025-02-09,2025-02-09,On Time,0,Not Applicable,57761.03,851,1
TRIP005043,2025-02-08,PL04,Vadodara Processing Plant,Mumbai,Vadodara - Mumbai,PD03,Cement Bags,12.67,VH018,Container 32ft SXL,22,TR04,National Freight Movers,2025-02-08 09:14,2025-02-08 10:41,2025-02-08 11:18,2025-02-08 11:32,2025-02-09,2025-02-09,On Time,0,Not Applicable,17498.03,549,1
TRIP003117,2025-02-08,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD06,Electrical Cables,8.58,VH048,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-02-08 06:24,2025-02-08 09:17,2025-02-08 09:39,2025-02-08 10:22,2025-02-10,2025-02-09,On Time,0,Not Applicable,31398.73,1356,1
TRIP008517,2025-02-08,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD05,Auto Components,17.29,VH031,Container 20ft,18,TR17,United Freight Corporation,2025-02-08 09:43,2025-02-08 10:43,2025-02-08 11:18,2025-02-08 12:01,2025-02-09,2025-02-09,On Time,0,Not Applicable,22077.31,515,1
TRIP010182,2025-02-09,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD06,Electrical Cables,16.97,VH054,Container 20ft,18,TR13,Punjab Truck Union,2025-02-09 08:31,2025-02-09 10:21,2025-02-09 11:13,2025-02-09 11:54,2025-02-11,2025-02-11,On Time,0,Not Applicable,96118.32,2138,1
TRIP009148,2025-02-09,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD06,Electrical Cables,30.5,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-02-09 09:04,2025-02-09 10:57,2025-02-09 11:31,2025-02-09 11:59,2025-02-10,2025-02-10,On Time,0,Not Applicable,56413.85,775,1
TRIP000120,2025-02-09,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD04,PVC Granules,9.0,VH037,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-02-09 08:00,2025-02-09 11:18,2025-02-09 11:48,2025-02-09 12:13,2025-02-10,2025-02-10,On Time,0,Not Applicable,28881.15,1240,1
TRIP011639,2025-02-10,PL06,Indore Manufacturing Unit,Guwahati,Indore - Guwahati,PD08,Textile Rolls,28.0,VH045,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-02-10 07:53,2025-02-10 10:23,2025-02-10 11:16,2025-02-10 11:27,2025-02-12,2025-02-12,On Time,0,Not Applicable,119479.68,1709,1
TRIP011578,2025-02-11,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD04,PVC Granules,17.36,VH049,Container 20ft,18,TR07,Om Sai Transport,2025-02-11 06:54,2025-02-11 09:09,2025-02-11 09:50,2025-02-11 10:13,2025-02-13,2025-02-13,On Time,0,Not Applicable,90520.73,2134,1
TRIP009323,2025-02-11,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD01,Steel Coils,17.98,VH031,Container 20ft,18,TR17,United Freight Corporation,2025-02-11 09:42,2025-02-11 11:41,2025-02-11 11:59,2025-02-11 12:30,2025-02-12,2025-02-12,On Time,0,Not Applicable,29393.61,691,1
TRIP004955,2025-02-11,PL04,Vadodara Processing Plant,Patna,Vadodara - Patna,PD04,PVC Granules,6.42,VH057,Open Truck 6 Tyre,9,TR14,Coastal Cargo Carriers,2025-02-11 10:42,2025-02-11 12:22,2025-02-11 13:00,2025-02-11 13:43,2025-02-13,2025-02-13,On Time,0,Not Applicable,25322.42,1594,1
TRIP007884,2025-02-11,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD03,Cement Bags,22.58,VH045,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-02-11 06:53,2025-02-11 08:37,2025-02-11 09:27,2025-02-11 10:02,2025-02-12,2025-02-12,On Time,0,Not Applicable,46918.84,772,1
TRIP007607,2025-02-12,PL04,Vadodara Processing Plant,Patna,Vadodara - Patna,PD06,Electrical Cables,15.28,VH053,Open Truck 10 Tyre,16,TR09,Sunrise Logistics Solutions,2025-02-12 07:32,2025-02-12 11:01,2025-02-12 11:45,2025-02-12 12:09,2025-02-14,2025-02-14,On Time,0,Not Applicable,54452.93,1589,1
TRIP010737,2025-02-12,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD08,Textile Rolls,18.49,VH033,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-02-12 10:33,2025-02-12 12:04,2025-02-12 12:56,2025-02-12 13:06,2025-02-13,2025-02-13,On Time,0,Not Applicable,21458.49,512,1
TRIP004608,2025-02-12,PL01,Pune Manufacturing Unit,Nagpur,Pune - Nagpur,PD05,Auto Components,12.2,VH046,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-02-12 07:18,2025-02-12 09:35,2025-02-12 10:13,2025-02-12 10:53,2025-02-13,2025-02-12,On Time,0,Not Applicable,14729.16,491,1
TRIP010810,2025-02-13,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD01,Steel Coils,21.5,VH039,Container 32ft SXL,22,TR05,Speedway Logistics Pvt Ltd,2025-02-13 10:55,2025-02-13 12:41,2025-02-13 13:36,2025-02-13 14:09,2025-02-14,2025-02-14,On Time,0,Not Applicable,27958.72,497,1
TRIP008686,2025-02-13,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD06,Electrical Cables,18.0,VH031,Container 20ft,18,TR17,United Freight Corporation,2025-02-13 07:07,2025-02-13 09:37,2025-02-13 10:08,2025-02-13 10:25,2025-02-14,2025-02-13,On Time,0,Not Applicable,26319.69,631,1
TRIP000246,2025-02-13,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD04,PVC Granules,17.52,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-02-13 08:59,2025-02-13 10:57,2025-02-13 11:21,2025-02-13 11:31,2025-02-14,2025-02-14,On Time,0,Not Applicable,20580.78,476,1
TRIP009121,2025-02-13,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD04,PVC Granules,7.94,VH060,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-02-13 08:24,2025-02-13 10:49,2025-02-13 11:41,2025-02-13 12:01,2025-02-14,2025-02-14,On Time,0,Not Applicable,14739.33,653,1
TRIP008558,2025-02-13,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD05,Auto Components,15.6,VH054,Container 20ft,18,TR13,Punjab Truck Union,2025-02-13 07:18,2025-02-13 08:49,2025-02-13 09:27,2025-02-13 10:07,2025-02-15,2025-02-16,Delayed,1,Customer Site Congestion,77488.76,2076,0
TRIP005509,2025-02-13,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD06,Electrical Cables,7.56,VH060,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-02-13 09:45,2025-02-13 12:00,2025-02-13 12:40,2025-02-13 13:08,2025-02-16,2025-02-16,On Time,0,Not Applicable,54403.17,2856,1
TRIP011193,2025-02-15,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD02,Steel Pipes,22.0,VH040,Container 32ft SXL,22,TR06,Ganesh Roadlines,2025-02-15 07:08,2025-02-15 09:48,2025-02-15 10:34,2025-02-15 11:03,2025-02-16,2025-02-16,On Time,0,Not Applicable,40450.98,798,1
TRIP004602,2025-02-15,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,24.89,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-02-15 06:26,2025-02-15 08:34,2025-02-15 09:03,2025-02-15 09:43,2025-02-17,2025-02-17,On Time,0,Not Applicable,120025.66,2131,1
TRIP009844,2025-02-15,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD02,Steel Pipes,16.36,VH001,Container 20ft,18,TR16,Shakti Road Carriers,2025-02-15 07:38,2025-02-15 09:09,2025-02-15 09:43,2025-02-15 10:18,2025-02-17,2025-02-17,On Time,0,Not Applicable,84041.66,2078,1
TRIP011257,2025-02-15,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD08,Textile Rolls,22.0,VH039,Container 32ft SXL,22,TR05,Speedway Logistics Pvt Ltd,2025-02-15 08:06,2025-02-15 10:33,2025-02-15 10:57,2025-02-15 11:32,2025-02-18,2025-02-17,On Time,0,Not Applicable,135943.8,2236,1
TRIP004920,2025-02-15,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD02,Steel Pipes,27.54,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-02-15 06:23,2025-02-15 08:42,2025-02-15 09:09,2025-02-15 09:46,2025-02-18,2025-02-18,On Time,0,Not Applicable,168093.22,2652,1
TRIP011923,2025-02-15,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD05,Auto Components,26.04,VH008,Container 32ft MXL,28,TR11,Reliable Roadways,2025-02-15 10:43,2025-02-15 12:19,2025-02-15 13:17,2025-02-15 13:46,2025-02-16,2025-02-16,On Time,0,Not Applicable,33952.5,519,1
TRIP002168,2025-02-16,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD03,Cement Bags,27.46,VH045,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-02-16 08:17,2025-02-16 10:55,2025-02-16 11:29,2025-02-16 11:48,2025-02-17,2025-02-17,On Time,0,Not Applicable,54670.27,755,1
TRIP011959,2025-02-16,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD02,Steel Pipes,25.72,VH022,Container 32ft MXL,28,TR02,Shree Balaji Logistics,2025-02-16 07:51,2025-02-16 10:25,2025-02-16 11:08,2025-02-16 11:31,2025-02-17,2025-02-17,On Time,0,Not Applicable,39391.57,696,1
TRIP009058,2025-02-16,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD08,Textile Rolls,31.37,VH051,Trailer 40ft,35,TR07,Om Sai Transport,2025-02-16 08:54,2025-02-16 10:13,2025-02-16 10:38,2025-02-16 11:18,2025-02-18,2025-02-17,On Time,0,Not Applicable,102853.27,1388,1
TRIP004383,2025-02-18,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD08,Textile Rolls,27.32,VH056,Trailer 40ft,35,TR05,Speedway Logistics Pvt Ltd,2025-02-18 07:03,2025-02-18 08:26,2025-02-18 09:19,2025-02-18 10:00,2025-02-19,2025-02-19,On Time,0,Not Applicable,43889.13,577,1
TRIP006801,2025-02-18,PL01,Pune Manufacturing Unit,Kolkata,Pune - Kolkata,PD04,PVC Granules,20.87,VH026,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-02-18 07:33,2025-02-18 08:46,2025-02-18 09:19,2025-02-18 09:30,2025-02-21,2025-02-20,On Time,0,Not Applicable,94447.68,2006,1
TRIP003814,2025-02-18,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD04,PVC Granules,14.64,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-02-18 06:05,2025-02-18 09:20,2025-02-18 09:42,2025-02-18 09:54,2025-02-19,2025-02-19,On Time,0,Not Applicable,25828.5,717,1
TRIP005668,2025-02-19,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD01,Steel Coils,16.28,VH019,Container 20ft,18,TR07,Om Sai Transport,2025-02-19 06:18,2025-02-19 07:14,2025-02-19 08:12,2025-02-19 08:40,2025-02-20,2025-02-20,On Time,0,Not Applicable,30024.06,744,1
TRIP004618,2025-02-19,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,28.0,VH038,Container 32ft MXL,28,TR07,Om Sai Transport,2025-02-19 07:17,2025-02-19 09:28,2025-02-19 10:15,2025-02-19 10:29,2025-02-22,2025-02-21,On Time,0,Not Applicable,154798.96,2303,1
TRIP009385,2025-02-20,PL02,Chennai Production Plant,Delhi NCR,Chennai - Delhi NCR,PD08,Textile Rolls,13.18,VH052,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-02-20 08:25,2025-02-20 10:59,2025-02-20 11:15,2025-02-20 11:46,2025-02-22,2025-02-22,On Time,0,Not Applicable,65741.21,2223,1
TRIP005365,2025-02-20,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD03,Cement Bags,20.93,VH047,Container 32ft SXL,22,TR07,Om Sai Transport,2025-02-20 09:25,2025-02-20 11:45,2025-02-20 12:18,2025-02-20 12:39,2025-02-21,2025-02-21,On Time,0,Not Applicable,39544.66,773,1
TRIP006106,2025-02-21,PL01,Pune Manufacturing Unit,Guwahati,Pune - Guwahati,PD06,Electrical Cables,21.22,VH041,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-02-21 08:51,2025-02-21 11:23,2025-02-21 11:44,2025-02-21 12:13,2025-02-24,2025-02-24,On Time,0,Not Applicable,130071.51,2570,1
TRIP005096,2025-02-21,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD06,Electrical Cables,22.24,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-02-21 10:48,2025-02-21 13:37,2025-02-21 14:35,2025-02-21 15:02,2025-02-23,2025-02-22,On Time,0,Not Applicable,66521.54,1290,1
TRIP003289,2025-02-22,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD01,Steel Coils,24.67,VH020,Container 32ft MXL,28,TR01,Bharat Road Carriers,2025-02-22 10:29,2025-02-22 12:05,2025-02-22 12:24,2025-02-22 12:42,2025-02-24,2025-02-24,On Time,0,Not Applicable,62232.79,1229,1
TRIP000534,2025-02-22,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD07,Packaged Tiles,29.07,VH035,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-02-22 07:44,2025-02-22 09:46,2025-02-22 10:03,2025-02-22 10:43,2025-02-25,2025-02-24,On Time,0,Not Applicable,134800.69,2066,1
TRIP003530,2025-02-23,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD03,Cement Bags,21.5,VH040,Container 32ft SXL,22,TR06,Ganesh Roadlines,2025-02-23 08:25,2025-02-23 09:04,2025-02-23 09:53,2025-02-23 10:23,2025-02-25,2025-02-24,On Time,0,Not Applicable,65780.57,1303,1
TRIP008032,2025-02-23,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD04,PVC Granules,6.28,VH030,Open Truck 6 Tyre,9,TR10,Metro Freight Carriers,2025-02-23 10:30,2025-02-23 14:17,2025-02-23 15:05,2025-02-23 15:43,2025-02-24,2025-02-24,On Time,0,Not Applicable,11860.17,804,1
TRIP007638,2025-02-24,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD05,Auto Components,6.62,VH057,Open Truck 6 Tyre,9,TR14,Coastal Cargo Carriers,2025-02-24 10:48,2025-02-24 13:50,2025-02-24 14:24,2025-02-24 14:53,2025-02-25,2025-02-25,On Time,0,Not Applicable,12052.78,690,1
TRIP007602,2025-02-25,PL04,Vadodara Processing Plant,Guwahati,Vadodara - Guwahati,PD07,Packaged Tiles,31.33,VH051,Trailer 40ft,35,TR07,Om Sai Transport,2025-02-25 07:50,2025-02-25 09:17,2025-02-25 09:50,2025-02-25 10:19,2025-02-28,2025-02-28,On Time,0,Not Applicable,185674.7,2520,1
TRIP007334,2025-02-25,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD02,Steel Pipes,13.4,VH007,Open Truck 10 Tyre,16,TR03,Vishal Transport Co.,2025-02-25 06:30,2025-02-25 09:05,2025-02-25 09:32,2025-02-25 10:14,2025-02-26,2025-02-25,On Time,0,Not Applicable,15488.69,441,1
TRIP010924,2025-02-26,PL04,Vadodara Processing Plant,Mumbai,Vadodara - Mumbai,PD01,Steel Coils,24.42,VH008,Container 32ft MXL,28,TR11,Reliable Roadways,2025-02-26 10:33,2025-02-26 12:41,2025-02-26 13:21,2025-02-26 14:03,2025-02-27,2025-02-27,On Time,0,Not Applicable,31291.75,501,1
TRIP001112,2025-02-26,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD05,Auto Components,29.33,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-02-26 10:48,2025-02-26 13:21,2025-02-26 13:42,2025-02-26 14:02,2025-02-28,2025-02-28,On Time,0,Not Applicable,88856.77,1276,1
TRIP010558,2025-02-26,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD01,Steel Coils,26.13,VH020,Container 32ft MXL,28,TR01,Bharat Road Carriers,2025-02-26 06:31,2025-02-26 08:09,2025-02-26 09:05,2025-02-26 09:37,2025-02-28,2025-02-27,On Time,0,Not Applicable,74565.25,1390,1
TRIP000215,2025-02-26,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD02,Steel Pipes,14.64,VH021,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-02-26 07:31,2025-02-26 09:04,2025-02-26 09:58,2025-02-26 10:38,2025-02-28,2025-02-28,On Time,0,Not Applicable,69333.92,2105,1
TRIP010847,2025-02-26,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD04,PVC Granules,26.3,VH038,Container 32ft MXL,28,TR07,Om Sai Transport,2025-02-26 06:49,2025-02-26 09:33,2025-02-26 10:31,2025-02-26 10:42,2025-03-02,2025-03-01,On Time,0,Not Applicable,181189.05,3009,1
TRIP001415,2025-02-27,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD06,Electrical Cables,13.69,VH052,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-02-27 10:54,2025-02-27 13:17,2025-02-27 13:48,2025-02-27 14:29,2025-02-28,2025-02-28,On Time,0,Not Applicable,24407.89,764,1
TRIP006364,2025-02-27,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD07,Packaged Tiles,10.64,VH046,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-02-27 08:10,2025-02-27 10:08,2025-02-27 10:55,2025-02-27 11:29,2025-02-28,2025-02-27,On Time,0,Not Applicable,12818.34,510,1
TRIP008499,2025-02-27,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD04,PVC Granules,16.14,VH049,Container 20ft,18,TR07,Om Sai Transport,2025-02-27 07:22,2025-02-27 09:07,2025-02-27 09:51,2025-02-27 10:26,2025-02-28,2025-02-28,On Time,0,Not Applicable,20399.98,543,1
TRIP007489,2025-02-28,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD05,Auto Components,16.0,VH006,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-02-28 08:06,2025-02-28 08:50,2025-02-28 09:22,2025-02-28 10:05,2025-03-02,2025-03-02,On Time,0,Not Applicable,50917.75,1334,1
TRIP011880,2025-03-01,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD03,Cement Bags,15.82,VH053,Open Truck 10 Tyre,16,TR09,Sunrise Logistics Solutions,2025-03-01 09:50,2025-03-01 11:48,2025-03-01 12:22,2025-03-01 12:55,2025-03-02,2025-03-02,On Time,0,Not Applicable,17779.57,501,1
TRIP002699,2025-03-01,PL05,Hyderabad Assembly Unit,Kolkata,Hyderabad - Kolkata,PD07,Packaged Tiles,15.17,VH007,Open Truck 10 Tyre,16,TR03,Vishal Transport Co.,2025-03-01 10:08,2025-03-01 12:14,2025-03-01 12:40,2025-03-01 13:04,2025-03-03,2025-03-03,On Time,0,Not Applicable,61604.67,1644,1
TRIP010448,2025-03-01,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD07,Packaged Tiles,8.16,VH048,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-03-01 07:50,2025-03-01 10:08,2025-03-01 10:39,2025-03-01 10:52,2025-03-03,2025-03-03,On Time,0,Not Applicable,37510.09,1727,1
